relative_time_0,packet_length_0,relative_time_1,packet_length_1,relative_time_2,packet_length_2,relative_time_3,packet_length_3,relative_time_4,packet_length_4,label
0,83,7.30E-05,88,0.000858,60,1.002664,79,1.002776,63,WhatsApp_voice
0,45,0.000716,56,0.001665,53,0.001851,58,0.002303,58,WhatsApp_voice
0,44,0.000573,41,0.001027,26,0.001146,26,0.001212,26,WhatsApp_voice
0,45,0.002765,60,0.002816,56,0.003167,52,0.003919,51,WhatsApp_voice
0,43,0.001034,43,0.001902,26,0.002042,26,0.002229,26,WhatsApp_voice
0,44,0.000163,124,0.000977,125,0.001057,108,0.001339,61,WhatsApp_voice
0,46,0.00013,44,0.000788,26,0.001064,26,0.001473,26,WhatsApp_voice
0,44,0.00117,61,0.002639,55,0.002665,54,0.00269,41,WhatsApp_voice
0,43,0.000435,43,0.001283,26,0.001676,26,0.001912,26,WhatsApp_voice
0,46,0.000358,61,0.000918,178,0.001309,63,0.001771,55,WhatsApp_voice
0,50,0.000474,70,0.000853,56,0.000966,42,0.00112,26,WhatsApp_voice
0,48,6.90E-05,127,0.000103,106,0.000208,76,1.002451,46,WhatsApp_voice
0,43,6.00E-05,43,0.000454,26,0.000592,26,0.000628,26,WhatsApp_voice
0,43,0.000509,57,1.001871,55,1.002254,55,1.002355,42,WhatsApp_voice
0,43,1.000837,43,1.00174,26,1.001847,26,1.001948,26,WhatsApp_voice
0,45,0.001002,171,0.001407,62,0.001949,54,0.002233,52,WhatsApp_voice
0,43,0.00043,43,0.00095,26,0.001166,26,0.0012,26,WhatsApp_voice
0,45,0.000678,57,0.001073,53,0.001449,55,0.001892,51,WhatsApp_voice
0,43,0.000247,43,0.000627,26,0.001305,26,0.001541,26,WhatsApp_voice
0,43,0.000487,43,0.001084,26,0.001859,26,0.00208,26,WhatsApp_voice
0,45,0.00027,42,0.000896,26,0.001507,26,0.001783,26,WhatsApp_voice
0,43,0.000217,43,0.000772,26,0.001157,26,0.001408,26,WhatsApp_voice
0,43,0.000342,43,0.000914,26,0.001125,26,0.001396,26,WhatsApp_voice
0,44,7.00E-05,58,0.000392,57,0.000778,55,0.001194,55,WhatsApp_voice
0,43,0.000128,43,0.000628,26,0.001021,26,0.00128,26,WhatsApp_voice
0,26,9.00E-05,26,0.000449,26,0.000767,26,0.001471,26,WhatsApp_voice
0,26,0.00032,26,0.00065,26,0.000727,26,0.001433,26,WhatsApp_voice
0,43,0.000257,61,0.001016,52,0.001417,53,0.001605,41,WhatsApp_voice
0,43,0.000103,43,0.001201,26,0.001537,26,0.001605,26,WhatsApp_voice
0,43,0.000149,43,0.00039,26,0.000791,26,0.000894,26,WhatsApp_voice
0,44,0.000239,93,0.000505,153,0.000971,94,0.000997,53,WhatsApp_voice
0,46,0.000266,47,0.000337,48,0.000357,68,0.001233,53,WhatsApp_voice
0,43,0.000426,43,0.000567,26,0.000842,26,0.000955,26,WhatsApp_voice
0,44,1.002407,42,1.002674,78,1.003065,67,1.003649,42,WhatsApp_voice
0,43,1.002387,43,1.002742,26,1.003087,26,1.003203,26,WhatsApp_voice
0,43,0.000236,43,0.001748,26,0.002215,26,0.002289,26,WhatsApp_voice
0,46,8.70E-05,61,0.001449,52,0.00203,53,0.002141,54,WhatsApp_voice
0,46,0.000172,57,0.000199,59,0.000224,55,1.002459,51,WhatsApp_voice
0,43,5.30E-05,43,0.001114,26,0.001249,26,0.001273,26,WhatsApp_voice
0,47,0.000253,62,0.000492,58,0.001223,53,0.001476,54,WhatsApp_voice
0,43,0.000128,43,0.000906,26,0.001199,26,1.003176,26,WhatsApp_voice
0,43,0.000204,43,1.002378,26,1.002795,26,1.00292,26,WhatsApp_voice
0,45,1.001588,60,1.002436,60,1.002624,61,1.003073,55,WhatsApp_voice
0,45,0.00092,45,0.001531,93,0.001868,61,1.004473,39,WhatsApp_voice
0,43,0.000432,43,0.000758,26,1.003399,26,1.003506,26,WhatsApp_voice
0,112,0.000147,105,0.000331,103,0.000435,111,0.001014,107,Zoom_video
0,801,9.80E-05,794,0.000283,794,0.000411,793,0.000496,793,Zoom_video
0,579,0.000351,578,0.000415,578,0.001165,578,0.00122,578,Zoom_video
0,106,5.10E-05,103,0.000666,103,0.000909,106,0.002411,108,Zoom_video
0,106,5.40E-05,112,8.30E-05,105,0.000122,104,1.002331,106,Zoom_video
0,819,0.000139,812,0.000171,812,0.00022,812,0.000257,811,Zoom_video
0,103,4.90E-05,102,1.002271,102,1.002293,101,1.002419,102,Zoom_video
0,582,2.50E-05,582,5.70E-05,582,8.20E-05,582,0.000107,581,Zoom_video
0,109,0.001967,109,0.002197,102,0.00249,102,0.002749,111,Zoom_video
0,172,0.000485,155,0.001144,140,0.001185,110,0.001262,132,Zoom_video
0,1133,0.000137,1126,0.000596,1126,0.00067,1125,0.000898,1125,Zoom_video
0,785,7.50E-05,785,0.000135,785,0.000212,785,0.000286,784,Zoom_video
0,105,0.000224,104,0.000267,112,0.000296,108,0.000548,106,Zoom_video
0,750,6.80E-05,750,0.000194,750,0.000268,750,0.000308,750,Zoom_video
0,762,0.000373,762,0.00041,762,0.000472,762,0.000662,761,Zoom_video
0,106,6.70E-05,111,0.00028,109,0.000543,107,0.000571,107,Zoom_video
0,100,0.004479,101,0.009539,101,0.013432,112,0.013964,126,Zoom_video
0,97,3.40E-05,97,6.90E-05,104,0.000151,97,0.000364,113,Zoom_video
0,466,4.90E-05,465,0.000364,1229,0.000419,532,0.000701,532,Zoom_video
0,499,2.90E-05,499,5.40E-05,498,0.00013,530,0.000168,918,Zoom_video
0,986,6.40E-05,986,0.000125,986,0.000177,986,0.00023,986,Zoom_video
0,110,23.205257,1052,23.205501,1052,23.205734,1052,23.205768,1052,Zoom_video
0,102,7.00E-05,102,0.000113,111,0.000234,101,0.000336,103,Zoom_video
0,838,0.000209,838,0.000272,838,0.000347,837,0.000413,837,Zoom_video
0,701,5.60E-05,701,0.000112,701,0.00017,701,0.000231,701,Zoom_video
0,155,6.10E-05,132,0.001051,109,0.001079,104,0.00116,103,Zoom_video
0,109,6.80E-05,103,0.000301,104,0.000367,105,0.000385,106,Zoom_video
0,746,4.50E-05,738,9.00E-05,738,0.000118,738,0.000145,738,Zoom_video
0,101,0.000782,102,0.000822,102,0.00086,103,0.002161,112,Zoom_video
0,756,5.80E-05,756,0.000118,755,0.000175,755,0.000683,755,Zoom_video
0,125,9.80E-05,103,0.000139,103,0.000179,103,0.00022,104,Zoom_video
0,716,0.000592,709,0.000675,709,0.000757,709,0.00083,740,Zoom_video
0,693,0.000275,693,0.000368,692,0.000438,692,0.000507,692,Zoom_video
0,133,0.000236,131,0.000368,139,0.000652,168,0.000873,156,Zoom_video
0,100,0.000158,101,0.000589,101,0.000659,107,0.000749,101,Zoom_video
0,636,6.20E-05,629,0.000109,629,0.000289,629,0.000341,628,Zoom_video
0,128,0.000173,114,0.000191,116,0.000255,112,0.000421,106,Zoom_video
0,782,4.40E-05,782,8.90E-05,782,0.000132,782,0.000177,781,Zoom_video
0,114,0.000301,105,0.000506,107,0.000577,104,0.000667,111,Zoom_video
0,700,0.00011,700,0.000185,700,0.000243,700,0.000308,700,Zoom_video
0,148,0.000385,137,0.000854,144,0.00111,125,0.001371,103,Zoom_video
0,655,0.000171,654,0.000246,654,0.000303,654,0.000367,654,Zoom_video
0,105,0.002834,110,0.006058,104,0.009427,101,0.011766,102,Zoom_video
0,104,1.80E-05,97,3.50E-05,97,7.00E-05,97,8.70E-05,97,Zoom_video
0,543,0.000387,543,0.000476,543,0.000602,574,0.000804,800,Zoom_video
0,405,0.000103,405,0.000393,693,0.000478,693,0.000697,480,Zoom_video
0,986,6.10E-05,986,0.000134,986,0.0003,985,0.000459,985,Zoom_video
0,1053,6.10E-05,1053,0.000223,1053,0.000283,1053,0.000544,1053,Zoom_video
0,111,7.70E-05,105,0.00013,103,0.000386,104,1.003891,103,Zoom_video
0,809,0.000136,809,0.000208,809,0.000278,809,0.000339,808,Zoom_video
0,682,0.000453,682,0.000515,682,0.000587,682,0.000661,681,Zoom_video
0,103,0.000412,102,0.00064,101,0.0011,103,0.001352,103,Zoom_video
0,104,2.20E-05,101,8.40E-05,110,0.000376,102,0.000502,102,Zoom_video
0,736,0.000208,729,0.000256,728,0.000392,728,0.000463,728,Zoom_video
0,731,9.80E-05,731,0.000143,731,0.000257,731,0.000285,731,Zoom_video
0,103,0.000248,102,0.000331,103,0.000437,102,0.000739,101,Zoom_video
0,100,0.000492,101,0.001131,101,0.002042,100,0.003983,101,Zoom_video
0,624,9.30E-05,616,0.000158,616,0.000216,616,0.000284,616,Zoom_video
0,148,0.000277,123,0.000731,101,0.001241,102,0.001279,102,Zoom_video
0,767,6.50E-05,767,0.000126,767,0.000185,767,0.000243,767,Zoom_video
0,112,0.000486,103,0.000597,107,0.001084,103,0.001359,103,Zoom_video
0,824,6.50E-05,824,0.000147,823,0.000258,823,0.000331,823,Zoom_video
0,662,7.30E-05,661,0.000141,661,0.000214,661,0.000287,661,Zoom_video
0,105,3.80E-05,106,7.60E-05,106,0.000296,111,0.000445,105,Zoom_video
0,104,3.30E-05,104,0.000391,109,0.01317,103,0.013974,107,Zoom_video
0,637,0.002824,630,0.002875,630,0.002902,629,0.002948,629,Zoom_video
0,798,0.000286,798,0.000314,798,0.000342,797,0.000375,797,Zoom_video
0,103,1.80E-05,102,6.00E-05,101,0.000283,109,0.00036,104,Zoom_video
0,101,0.000113,101,0.000215,107,0.000557,101,0.00061,101,Zoom_video
0,759,0.000241,752,0.0003,752,0.00036,751,0.000423,751,Zoom_video
0,689,5.70E-05,689,0.000115,688,0.000171,688,0.000273,688,Zoom_video
0,101,0.001673,109,0.001713,104,0.001751,105,0.002499,102,Zoom_video
0,105,4.30E-05,104,0.000124,112,0.000163,104,0.000203,105,Zoom_video
0,803,0.000116,796,0.000178,796,0.000241,796,0.000307,796,Zoom_video
0,232,4.30E-05,200,0.000357,173,0.001364,135,0.001405,120,Zoom_video
0,672,0.000249,672,0.000309,671,0.000374,671,0.000438,671,Zoom_video
0,101,0.00013,107,1.001945,101,1.002357,101,1.002402,132,Zoom_video
0,777,0.000231,769,0.000316,769,0.00042,769,0.00048,769,Zoom_video
0,868,0.000219,868,0.000282,868,0.000343,868,0.000406,867,Zoom_video
0,174,0.000119,152,0.000591,133,0.000779,117,0.000931,110,Zoom_video
0,101,0.003461,102,0.00356,109,0.003667,102,0.003928,101,Zoom_video
0,104,0.000589,97,0.000616,97,0.000639,97,0.000747,108,Zoom_video
0,420,4.50E-05,420,0.000215,1021,0.000283,428,0.000379,428,Zoom_video
0,507,4.80E-05,506,9.30E-05,506,0.000138,538,0.000192,750,Zoom_video
0,1051,9.00E-05,1051,0.00029,1050,0.00035,1050,0.000413,1050,Zoom_video
0,967,0.000132,967,0.000234,967,0.000298,966,0.000441,966,Zoom_video
0,102,5.90E-05,110,0.000102,107,0.000293,108,0.000438,103,Zoom_video
0,829,7.30E-05,822,0.000118,822,0.000186,822,0.000231,822,Zoom_video
0,697,8.90E-05,697,0.000117,697,0.000143,697,0.00017,697,Zoom_video
0,247,2.10E-05,240,0.00041,210,0.00069,181,0.000714,145,Zoom_video
0,105,4.70E-05,106,0.000135,101,0.000299,103,0.000426,103,Zoom_video
0,773,0.000138,773,0.000205,773,0.000335,772,0.000395,772,Zoom_video
0,124,0.001209,100,0.001247,101,0.001844,103,0.001884,103,Zoom_video
0,664,0.000168,664,0.000228,664,0.000284,664,0.000344,663,Zoom_video
0,112,0.002113,104,0.003324,108,0.003513,107,0.004178,106,Zoom_video
0,743,0.000157,736,0.000233,736,0.000304,735,0.000411,735,Zoom_video
0,591,6.00E-05,591,0.000126,591,0.000231,591,0.000284,591,Zoom_video
0,151,4.00E-05,159,8.10E-05,122,0.00039,107,0.000731,102,Zoom_video
0,100,0.000549,108,0.000739,101,0.000844,100,0.000902,108,Zoom_video
0,758,0.000121,750,0.000185,750,0.000247,750,0.000305,750,Zoom_video
0,604,6.60E-05,604,0.000115,604,0.000161,604,0.000282,604,Zoom_video
0,103,0.000111,107,0.000447,109,0.000477,102,0.000504,101,Zoom_video
0,102,0.000241,102,0.001181,109,0.001689,104,0.001776,101,Zoom_video
0,722,9.80E-05,722,0.000156,722,0.000246,722,0.000304,722,Zoom_video
0,655,0.00019,654,0.000244,654,0.000298,654,0.000352,654,Zoom_video
0,114,4.00E-05,103,0.000631,110,0.000687,107,0.000728,103,Zoom_video
0,108,0.002494,100,0.00482,101,0.006928,101,0.009557,107,Zoom_video
0,104,0.000101,97,0.000303,97,0.000336,97,0.000369,97,Zoom_video
0,1049,3.70E-05,1049,0.000208,1049,0.000245,1049,0.000297,1049,Zoom_video
0,529,7.00E-05,528,9.40E-05,528,0.000114,528,0.00015,560,Zoom_video
0,477,3.40E-05,477,6.80E-05,477,0.000103,508,0.00054,895,Zoom_video
0,1000,7.50E-05,1000,0.000136,1000,0.0002,1000,0.000262,1000,Zoom_video
0,105,0.000119,104,0.000241,106,0.000285,106,0.000307,107,Zoom_video
0,794,0.000473,794,0.001068,793,0.001113,793,0.00118,793,Zoom_video
0,689,3.90E-05,689,7.30E-05,688,0.000107,688,0.000174,688,Zoom_video
0,101,2.30E-05,103,0.000571,101,0.000593,102,0.000768,102,Zoom_video
0,108,8.10E-05,113,0.0001,103,0.000142,106,0.000179,105,Zoom_video
0,875,0.000487,868,0.000687,868,0.000802,868,0.000861,867,Zoom_video
0,148,7.80E-05,151,0.000205,156,0.000224,151,0.001045,152,Zoom_video
0,621,0.000123,621,0.000152,621,0.000181,621,0.00021,621,Zoom_video
0,112,0.000154,106,0.000253,106,0.000346,110,0.001343,105,Zoom_video
0,654,0.000239,647,0.000295,647,0.000351,646,0.000409,646,Zoom_video
0,758,5.90E-05,758,0.000118,758,0.000178,757,0.000244,757,Zoom_video
0,178,0.000269,152,0.000796,122,0.000858,105,0.001204,102,Zoom_video
0,101,0.000302,107,0.002759,108,0.003007,100,0.00333,101,Zoom_video
0,761,5.90E-05,754,0.000124,754,0.000293,754,0.000354,753,Zoom_video
0,663,0.000293,663,0.000349,663,0.000404,663,0.000459,662,Zoom_video
0,213,0.000516,234,0.000715,186,0.000997,162,0.001233,135,Zoom_video
0,101,0.00017,110,0.000318,102,0.000917,102,0.001046,102,Zoom_video
0,776,0.000181,769,0.000244,768,0.000449,768,0.000587,768,Zoom_video
0,884,0.000391,884,0.000557,883,0.00067,883,0.000886,883,Zoom_video
0,121,0.000646,105,0.000672,106,0.00074,105,0.000766,103,Zoom_video
0,105,0.00197,107,0.005633,102,0.008171,113,0.010103,105,Zoom_video
0,104,0.000472,97,0.000495,97,0.00052,97,0.000998,113,Zoom_video
0,1048,6.40E-05,1048,0.000137,1048,0.0002,1048,0.000372,1048,Zoom_video
0,557,4.40E-05,557,6.90E-05,556,9.50E-05,588,0.000203,456,Zoom_video
0,516,9.50E-05,516,0.00012,515,0.000145,547,0.99972,843,Zoom_video
0,987,6.80E-05,987,0.000141,987,0.000242,987,0.00032,986,Zoom_video
0,104,0.001667,113,0.003066,103,0.004454,105,0.00576,110,Zoom_video
0,97,0.000211,97,0.000327,97,0.000457,97,0.000496,130,Zoom_video
0,543,0.000149,543,0.000199,543,0.000332,574,1.000083,802,Zoom_video
0,445,0.000561,445,0.000939,1100,0.000996,485,0.001027,484,Zoom_video
0,1066,0.000301,1066,0.000363,1066,0.000441,1066,0.000549,1066,Zoom_video
0,969,0.000265,969,0.000327,968,0.000386,968,0.000644,968,Zoom_video
0,101,0.000111,101,0.000149,107,0.000224,101,0.000298,101,Zoom_video
0,1022,0.000198,1015,0.000263,1014,0.000334,1014,0.000435,1014,Zoom_video
0,594,1.000517,593,1.000595,593,1.000651,593,1.000709,593,Zoom_video
0,120,0.001028,103,0.001081,103,0.001973,102,0.002024,103,Zoom_video
0,104,4.40E-05,102,9.10E-05,113,0.000225,104,0.000365,107,Zoom_video
0,839,4.80E-05,839,0.000118,839,0.000213,839,0.000242,838,Zoom_video
0,186,1.90E-05,154,0.000875,124,0.00157,103,0.001612,106,Zoom_video
0,594,0.000321,594,0.000363,594,0.000391,593,0.000415,593,Zoom_video
0,104,0.002575,107,0.002892,102,0.003226,111,0.003271,106,Zoom_video
0,706,0.000169,699,0.000203,698,0.000237,698,0.00027,698,Zoom_video
0,739,6.80E-05,739,9.60E-05,739,0.000174,739,0.000237,739,Zoom_video
0,103,0.000549,107,0.000573,104,0.000632,105,0.001218,103,Zoom_video
0,101,0.000208,101,0.000307,107,0.000511,101,0.000555,101,Zoom_video
0,787,7.20E-05,787,0.000131,786,0.000232,786,0.00037,786,Zoom_video
0,595,5.90E-05,594,0.000161,594,0.00023,594,0.000285,594,Zoom_video
0,133,4.20E-05,117,8.00E-05,101,0.000515,102,0.000554,102,Zoom_video
0,105,0.000514,107,0.000555,104,0.000578,101,0.000596,103,Zoom_video
0,771,4.70E-05,770,9.30E-05,770,0.000129,770,0.000157,770,Zoom_video
0,742,9.20E-05,742,0.000119,742,0.000153,741,0.00018,741,Zoom_video
0,184,1.90E-05,152,5.20E-05,130,0.000132,107,0.000263,103,Zoom_video
0,107,0.000381,115,0.000531,105,0.000865,105,0.000921,115,Zoom_video
0,756,0.000116,749,0.000177,749,0.000287,748,0.000346,748,Zoom_video
0,204,0.001585,166,0.001636,145,0.002076,122,0.002114,104,Zoom_video
0,685,0.000188,685,0.000315,684,0.000378,684,0.00044,684,Zoom_video
0,105,0.000142,106,0.000183,104,0.000221,106,0.000297,110,Zoom_video
0,695,0.000135,688,0.000284,688,0.000619,688,0.000691,688,Zoom_video
0,101,0.000645,100,0.000777,101,0.001014,101,0.001374,100,Zoom_video
0,781,6.10E-05,781,0.000119,780,0.000178,780,0.000238,780,Zoom_video
0,101,0.000349,107,0.000915,101,0.001235,101,0.001571,107,Zoom_voice
0,155,7.40E-05,126,0.000112,107,0.000188,104,0.000226,104,Zoom_voice
0,110,9.90E-05,104,0.000573,104,0.000846,112,0.001084,103,Zoom_voice
0,179,3.60E-05,197,7.60E-05,199,0.00015,195,0.000201,175,Zoom_voice
0,106,0.000809,111,0.000967,106,0.001682,105,0.00183,112,Zoom_voice
0,103,0.000189,104,0.000232,102,0.00027,102,0.000348,103,Zoom_voice
0,104,0.000215,106,0.000521,102,0.00086,106,0.001336,105,Zoom_voice
0,102,4.00E-05,103,0.000409,102,0.001038,101,0.001246,100,Zoom_voice
0,107,8.80E-05,103,0.000143,107,0.000185,112,0.000266,102,Zoom_voice
0,118,8.20E-05,105,0.000112,113,0.000412,103,0.00045,103,Zoom_voice
0,102,0.000519,104,0.000597,110,0.000785,103,0.000859,106,Zoom_voice
0,98,3.30E-05,97,6.50E-05,97,0.000343,97,0.000379,121,Zoom_voice
0,112,0.000234,107,0.00038,105,0.000499,111,0.001093,106,Zoom_voice
0,170,4.60E-05,140,9.20E-05,107,0.000535,125,0.000574,107,Zoom_voice
0,103,9.90E-05,105,0.000143,114,0.000183,104,0.000221,105,Zoom_voice
0,103,0.000125,102,0.000209,101,0.000239,101,0.000404,101,Zoom_voice
0,111,0.000155,105,0.000369,102,0.001133,104,0.001578,112,Zoom_voice
0,103,1.001138,103,1.001418,106,1.001459,107,1.001499,103,Zoom_voice
0,108,0.000114,106,0.000169,112,1.002906,105,1.003202,106,Zoom_voice
0,122,3.80E-05,101,0.000355,103,0.000383,105,0.000419,107,Zoom_voice
0,167,4.40E-05,168,0.000121,138,0.000152,113,0.000217,102,Zoom_voice
0,109,0.000121,105,0.000195,113,0.000233,108,0.000271,108,Zoom_voice
0,103,0.002336,114,0.005292,106,0.007751,106,0.009275,112,Zoom_voice
0,168,7.70E-05,141,0.000121,124,0.000201,103,0.00024,102,Zoom_voice
0,104,4.40E-05,107,0.000569,106,0.000607,111,0.000645,101,Zoom_voice
0,105,7.60E-05,104,0.000151,106,0.000516,110,1.001894,104,Zoom_voice
0,104,4.30E-05,108,0.001602,109,0.001643,102,0.001935,104,Zoom_voice
0,121,1.00075,101,1.000773,106,1.000798,106,1.000856,107,Zoom_voice
0,103,0.00024,109,0.000811,103,0.002647,109,0.002684,103,Zoom_voice
0,102,0.00035,102,0.000383,100,0.00041,101,0.000669,102,Zoom_voice
0,212,6.00E-05,178,0.000105,149,0.000836,136,0.000912,182,Zoom_voice
0,283,0.000163,281,0.00025,273,0.000365,286,1.000625,279,Zoom_voice
0,107,5.80E-05,101,0.000183,101,0.00021,100,0.000351,108,Zoom_voice
0,101,0.000141,104,0.000379,104,0.000421,102,0.000469,101,Zoom_voice
0,109,7.20E-05,108,0.000216,103,0.000316,105,0.000646,106,Zoom_voice
0,144,3.80E-05,110,0.000114,110,0.000154,108,0.000512,109,Zoom_voice
0,105,0.000166,107,0.00053,109,0.000751,103,0.000991,107,Zoom_voice
0,169,4.40E-05,143,0.000944,116,0.001328,129,0.001713,132,Zoom_voice
0,113,0.000537,104,0.000862,107,0.001624,115,0.001973,104,Zoom_voice
0,208,8.30E-05,176,0.000187,150,0.000608,127,0.000824,104,Zoom_voice
0,102,0.003661,104,0.007512,101,0.009894,110,0.01283,102,Zoom_voice
0,109,0.007139,102,0.012692,111,0.012719,101,0.016476,103,Zoom_voice
0,114,0.001315,102,0.00243,103,0.003655,111,0.004992,105,Zoom_voice
0,97,2.40E-05,97,4.80E-05,97,9.70E-05,104,0.000122,97,Zoom_voice
0,102,0.000183,104,0.000198,108,0.000214,103,0.000345,102,Zoom_voice
0,102,6.00E-05,100,7.90E-05,103,0.000114,101,0.000129,105,Zoom_voice
0,227,5.50E-05,217,0.000289,222,0.000386,221,0.000437,229,Zoom_voice
0,208,8.50E-05,194,0.000201,170,0.000284,151,0.000367,124,Zoom_voice
0,106,5.20E-05,104,0.000116,106,0.000174,110,0.000256,104,Zoom_voice
0,101,8.10E-05,100,0.000193,101,0.000211,101,0.000375,100,Zoom_voice
0,107,5.20E-05,101,0.000393,101,0.000458,107,0.000501,101,Zoom_voice
0,104,4.70E-05,102,8.90E-05,104,0.000571,105,0.000714,107,Zoom_voice
0,108,0.000671,102,0.001474,108,0.003281,110,0.003937,105,Zoom_voice
0,104,0.000177,97,0.001271,97,0.001342,97,0.001533,110,Zoom_voice
0,113,0.00251,111,0.002619,103,0.002658,105,0.002791,110,Zoom_voice
0,114,0.000287,104,0.000692,108,1.002039,106,1.002394,136,Zoom_voice
0,108,9.90E-05,101,0.00014,100,0.000182,108,0.00028,101,Zoom_voice
0,195,7.90E-05,159,0.000134,130,0.000319,103,0.000394,102,Zoom_voice
0,104,0.00086,104,0.000958,111,0.001285,102,0.001759,106,Zoom_voice
0,97,3.50E-05,97,0.000124,97,0.000189,115,0.000213,130,Zoom_voice
0,101,0.000232,100,0.000343,108,0.000665,101,0.000749,100,Zoom_voice
0,97,4.00E-05,97,0.00013,104,0.000167,97,0.00042,107,Zoom_voice
0,113,0.000673,106,0.001481,105,0.001587,112,0.002135,104,Zoom_voice
0,106,3.70E-05,107,7.50E-05,106,0.000111,101,0.000148,103,Zoom_voice
0,101,5.60E-05,108,7.60E-05,100,0.000136,101,0.000156,108,Zoom_voice
0,179,6.50E-05,152,8.80E-05,127,0.000109,101,0.000131,102,Zoom_voice
0,104,2.40E-05,110,0.001535,113,0.00186,104,0.002055,103,Zoom_voice
0,142,5.20E-05,128,1.002025,107,1.002106,105,1.002149,101,Zoom_voice
0,109,0.000155,103,0.000183,102,0.000204,110,0.001381,102,Zoom_voice
0,141,4.90E-05,142,7.00E-05,120,0.000242,101,0.000344,101,Zoom_voice
0,102,6.80E-05,102,0.000205,102,0.00025,109,0.001006,104,Zoom_voice
0,106,7.00E-05,111,9.90E-05,107,1.002389,107,1.00243,101,Zoom_voice
0,110,0.000208,107,0.000393,106,0.000614,104,0.000683,112,Zoom_voice
0,97,8.50E-05,97,0.000119,97,0.000277,104,0.000386,97,Zoom_voice
0,103,0.000284,113,0.000363,104,0.000866,103,0.001843,113,Zoom_voice
0,97,0.000114,97,0.000196,97,0.000341,104,0.000453,111,Zoom_voice
0,107,0.000195,107,0.000394,104,0.000425,110,0.00045,105,Zoom_voice
0,97,8.60E-05,97,0.000126,97,0.000197,97,0.000304,97,Zoom_voice
0,101,0.00014,101,0.000178,100,0.000295,101,0.000415,108,Zoom_voice
0,156,4.60E-05,122,9.00E-05,100,0.000176,101,0.000214,102,Zoom_voice
